기준일,요일,성별,연령대,시도,시군구,업종,통화건수
20160101,금,남,50대,서울특별시,강남구,중국집,121
20160101,금,여,50대,서울특별시,강남구,중국집,72
20160101,금,남,30대,서울특별시,강남구,중국집,248
20160101,금,남,40대,서울특별시,강남구,중국집,163
20160101,금,여,20대,서울특별시,강남구,중국집,82
20160101,금,여,40대,서울특별시,강남구,중국집,151
20160101,금,남,20대,서울특별시,강남구,중국집,137
20160101,금,여,10대,서울특별시,강남구,중국집,13
20160101,금,여,60대이상,서울특별시,강남구,중국집,38
20160101,금,남,10대,서울특별시,강남구,중국집,22
20160101,금,남,60대이상,서울특별시,강남구,중국집,28
20160101,금,여,30대,서울특별시,강남구,중국집,165
20160101,금,남,20대,서울특별시,강동구,중국집,58
20160101,금,여,20대,서울특별시,강동구,중국집,41
20160101,금,여,40대,서울특별시,강동구,중국집,73
20160101,금,여,30대,서울특별시,강동구,중국집,83
20160101,금,여,50대,서울특별시,강동구,중국집,32
20160101,금,남,30대,서울특별시,강동구,중국집,110
20160101,금,남,50대,서울특별시,강동구,중국집,58
20160101,금,남,60대이상,서울특별시,강동구,중국집,24
20160101,금,남,10대,서울특별시,강동구,중국집,16
20160101,금,여,60대이상,서울특별시,강동구,중국집,24
20160101,금,여,10대,서울특별시,강동구,중국집,7
20160101,금,남,40대,서울특별시,강동구,중국집,83
20160101,금,여,20대,서울특별시,강북구,중국집,36
20160101,금,남,20대,서울특별시,강북구,중국집,55
20160101,금,남,40대,서울특별시,강북구,중국집,56
20160101,금,남,30대,서울특별시,강북구,중국집,85
20160101,금,남,50대,서울특별시,강북구,중국집,37
20160101,금,여,30대,서울특별시,강북구,중국집,54
20160101,금,여,50대,서울특별시,강북구,중국집,44
20160101,금,여,60대이상,서울특별시,강북구,중국집,17
20160101,금,여,10대,서울특별시,강북구,중국집,6
20160101,금,남,60대이상,서울특별시,강북구,중국집,27
20160101,금,남,10대,서울특별시,강북구,중국집,9
20160101,금,여,40대,서울특별시,강북구,중국집,65
20160101,금,남,40대,서울특별시,강서구,중국집,125
20160101,금,여,40대,서울특별시,강서구,중국집,143
20160101,금,여,20대,서울특별시,강서구,중국집,73
20160101,금,남,50대,서울특별시,강서구,중국집,75
20160101,금,남,30대,서울특별시,강서구,중국집,162
20160101,금,여,50대,서울특별시,강서구,중국집,55
20160101,금,여,30대,서울특별시,강서구,중국집,133
20160101,금,여,10대,서울특별시,강서구,중국집,6
20160101,금,여,60대이상,서울특별시,강서구,중국집,37
20160101,금,남,10대,서울특별시,강서구,중국집,15
20160101,금,남,60대이상,서울특별시,강서구,중국집,41
20160101,금,남,20대,서울특별시,강서구,중국집,92
20160101,금,여,40대,서울특별시,관악구,중국집,81
20160101,금,남,40대,서울특별시,관악구,중국집,112
20160101,금,남,20대,서울특별시,관악구,중국집,130
20160101,금,여,50대,서울특별시,관악구,중국집,59
20160101,금,여,30대,서울특별시,관악구,중국집,111
20160101,금,남,50대,서울특별시,관악구,중국집,42
20160101,금,남,30대,서울특별시,관악구,중국집,189
20160101,금,남,10대,서울특별시,관악구,중국집,16
20160101,금,남,60대이상,서울특별시,관악구,중국집,29
20160101,금,여,10대,서울특별시,관악구,중국집,12
20160101,금,여,60대이상,서울특별시,관악구,중국집,34
20160101,금,여,20대,서울특별시,관악구,중국집,69
20160101,금,남,20대,서울특별시,광진구,중국집,58
20160101,금,여,20대,서울특별시,광진구,중국집,36
20160101,금,여,40대,서울특별시,광진구,중국집,48
20160101,금,여,30대,서울특별시,광진구,중국집,62
20160101,금,여,50대,서울특별시,광진구,중국집,19
20160101,금,남,30대,서울특별시,광진구,중국집,66
20160101,금,남,50대,서울특별시,광진구,중국집,34
20160101,금,남,60대이상,서울특별시,광진구,중국집,13
20160101,금,남,10대,서울특별시,광진구,중국집,10
20160101,금,여,60대이상,서울특별시,광진구,중국집,8
20160101,금,여,10대,서울특별시,광진구,중국집,10
20160101,금,남,40대,서울특별시,광진구,중국집,50
20160101,금,남,40대,서울특별시,구로구,중국집,56
20160101,금,여,40대,서울특별시,구로구,중국집,77
20160101,금,여,20대,서울특별시,구로구,중국집,36
20160101,금,남,50대,서울특별시,구로구,중국집,26
20160101,금,남,30대,서울특별시,구로구,중국집,85
20160101,금,여,50대,서울특별시,구로구,중국집,40
20160101,금,여,30대,서울특별시,구로구,중국집,61
20160101,금,여,10대,서울특별시,구로구,중국집,9
20160101,금,여,60대이상,서울특별시,구로구,중국집,10
20160101,금,남,10대,서울특별시,구로구,중국집,11
20160101,금,남,60대이상,서울특별시,구로구,중국집,28
20160101,금,남,20대,서울특별시,구로구,중국집,59
20160101,금,여,40대,서울특별시,금천구,중국집,19
20160101,금,남,40대,서울특별시,금천구,중국집,41
20160101,금,남,20대,서울특별시,금천구,중국집,14
20160101,금,여,50대,서울특별시,금천구,중국집,6
20160101,금,여,30대,서울특별시,금천구,중국집,24
20160101,금,남,50대,서울특별시,금천구,중국집,21
20160101,금,남,30대,서울특별시,금천구,중국집,31
20160101,금,남,10대,서울특별시,금천구,중국집,5
20160101,금,남,60대이상,서울특별시,금천구,중국집,12
20160101,금,여,10대,서울특별시,금천구,중국집,5
20160101,금,여,60대이상,서울특별시,금천구,중국집,13
20160101,금,여,20대,서울특별시,금천구,중국집,14
20160101,금,여,50대,서울특별시,노원구,중국집,35
20160101,금,남,50대,서울특별시,노원구,중국집,42
20160101,금,여,30대,서울특별시,노원구,중국집,60
20160101,금,여,40대,서울특별시,노원구,중국집,85
20160101,금,남,20대,서울특별시,노원구,중국집,50
20160101,금,남,40대,서울특별시,노원구,중국집,88
20160101,금,여,20대,서울특별시,노원구,중국집,25
20160101,금,여,60대이상,서울특별시,노원구,중국집,18
20160101,금,여,10대,서울특별시,노원구,중국집,7
20160101,금,남,60대이상,서울특별시,노원구,중국집,15
20160101,금,남,10대,서울특별시,노원구,중국집,10
20160101,금,남,30대,서울특별시,노원구,중국집,87
20160101,금,여,60대이상,서울특별시,도봉구,중국집,15
20160101,금,여,10대,서울특별시,도봉구,중국집,28
20160101,금,여,30대,서울특별시,도봉구,중국집,28
20160101,금,여,40대,서울특별시,도봉구,중국집,25
20160101,금,남,60대이상,서울특별시,도봉구,중국집,10
20160101,금,남,40대,서울특별시,도봉구,중국집,46
20160101,금,남,10대,서울특별시,도봉구,중국집,42
20160101,금,여,20대,서울특별시,도봉구,중국집,29
20160101,금,남,20대,서울특별시,도봉구,중국집,34
20160101,금,남,50대,서울특별시,도봉구,중국집,17
20160101,금,여,50대,서울특별시,도봉구,중국집,23
20160101,금,남,30대,서울특별시,도봉구,중국집,30
20160101,금,남,40대,서울특별시,동대문구,중국집,90
20160101,금,여,40대,서울특별시,동대문구,중국집,101
20160101,금,여,20대,서울특별시,동대문구,중국집,57
20160101,금,남,50대,서울특별시,동대문구,중국집,56
20160101,금,남,30대,서울특별시,동대문구,중국집,135
20160101,금,여,50대,서울특별시,동대문구,중국집,46
20160101,금,여,30대,서울특별시,동대문구,중국집,87
20160101,금,남,60대이상,서울특별시,동대문구,중국집,35
20160101,금,남,10대,서울특별시,동대문구,중국집,17
20160101,금,여,60대이상,서울특별시,동대문구,중국집,34
20160101,금,여,10대,서울특별시,동대문구,중국집,20
20160101,금,남,20대,서울특별시,동대문구,중국집,112
20160101,금,남,60대이상,서울특별시,동작구,중국집,21
20160101,금,남,10대,서울특별시,동작구,중국집,15
20160101,금,여,50대,서울특별시,동작구,중국집,21
20160101,금,남,20대,서울특별시,동작구,중국집,52
20160101,금,여,60대이상,서울특별시,동작구,중국집,19
20160101,금,여,20대,서울특별시,동작구,중국집,28
20160101,금,여,10대,서울특별시,동작구,중국집,5
20160101,금,남,40대,서울특별시,동작구,중국집,41
20160101,금,여,40대,서울특별시,동작구,중국집,54
20160101,금,남,30대,서울특별시,동작구,중국집,76
20160101,금,여,30대,서울특별시,동작구,중국집,56
20160101,금,남,50대,서울특별시,동작구,중국집,26
20160101,금,여,50대,서울특별시,마포구,중국집,33
20160101,금,남,50대,서울특별시,마포구,중국집,35
20160101,금,여,30대,서울특별시,마포구,중국집,59
20160101,금,여,40대,서울특별시,마포구,중국집,56
20160101,금,남,20대,서울특별시,마포구,중국집,72
20160101,금,남,40대,서울특별시,마포구,중국집,65
20160101,금,여,20대,서울특별시,마포구,중국집,40
20160101,금,남,10대,서울특별시,마포구,중국집,5
20160101,금,남,60대이상,서울특별시,마포구,중국집,12
20160101,금,여,10대,서울특별시,마포구,중국집,5
20160101,금,여,60대이상,서울특별시,마포구,중국집,10
20160101,금,남,30대,서울특별시,마포구,중국집,99
20160101,금,여,50대,서울특별시,서대문구,중국집,53
20160101,금,남,50대,서울특별시,서대문구,중국집,24
20160101,금,여,30대,서울특별시,서대문구,중국집,69
20160101,금,여,40대,서울특별시,서대문구,중국집,55
20160101,금,남,20대,서울특별시,서대문구,중국집,74
20160101,금,남,40대,서울특별시,서대문구,중국집,66
20160101,금,여,20대,서울특별시,서대문구,중국집,32
20160101,금,여,60대이상,서울특별시,서대문구,중국집,18
20160101,금,여,10대,서울특별시,서대문구,중국집,5
20160101,금,남,60대이상,서울특별시,서대문구,중국집,26
20160101,금,남,10대,서울특별시,서대문구,중국집,7
20160101,금,남,30대,서울특별시,서대문구,중국집,105
20160101,금,남,20대,서울특별시,서초구,중국집,54
20160101,금,여,20대,서울특별시,서초구,중국집,34
20160101,금,여,40대,서울특별시,서초구,중국집,101
20160101,금,여,30대,서울특별시,서초구,중국집,68
20160101,금,여,50대,서울특별시,서초구,중국집,51
20160101,금,남,30대,서울특별시,서초구,중국집,100
20160101,금,남,50대,서울특별시,서초구,중국집,57
20160101,금,남,60대이상,서울특별시,서초구,중국집,24
20160101,금,남,10대,서울특별시,서초구,중국집,6
20160101,금,여,60대이상,서울특별시,서초구,중국집,20
20160101,금,여,10대,서울특별시,서초구,중국집,5
20160101,금,남,40대,서울특별시,서초구,중국집,103
20160101,금,여,50대,서울특별시,성동구,중국집,5
20160101,금,남,10대,서울특별시,성동구,중국집,5
20160101,금,남,40대,서울특별시,성동구,중국집,25
20160101,금,남,20대,서울특별시,성동구,중국집,22
20160101,금,여,60대이상,서울특별시,성동구,중국집,6
20160101,금,여,20대,서울특별시,성동구,중국집,18
20160101,금,남,60대이상,서울특별시,성동구,중국집,6
20160101,금,여,40대,서울특별시,성동구,중국집,18
20160101,금,남,30대,서울특별시,성동구,중국집,52
20160101,금,여,30대,서울특별시,성동구,중국집,43
20160101,금,남,50대,서울특별시,성동구,중국집,7
20160101,금,여,30대,서울특별시,성북구,중국집,37
20160101,금,남,30대,서울특별시,성북구,중국집,45
20160101,금,여,50대,서울특별시,성북구,중국집,28
20160101,금,남,20대,서울특별시,성북구,중국집,38
20160101,금,여,40대,서울특별시,성북구,중국집,29
20160101,금,여,20대,서울특별시,성북구,중국집,31
20160101,금,남,40대,서울특별시,성북구,중국집,49
20160101,금,남,60대이상,서울특별시,성북구,중국집,12
20160101,금,남,10대,서울특별시,성북구,중국집,12
20160101,금,여,60대이상,서울특별시,성북구,중국집,11
20160101,금,여,10대,서울특별시,성북구,중국집,5
20160101,금,남,50대,서울특별시,성북구,중국집,21
20160101,금,남,30대,서울특별시,송파구,중국집,159
20160101,금,여,30대,서울특별시,송파구,중국집,115
20160101,금,남,50대,서울특별시,송파구,중국집,57
20160101,금,여,20대,서울특별시,송파구,중국집,57
20160101,금,남,40대,서울특별시,송파구,중국집,105
20160101,금,남,20대,서울특별시,송파구,중국집,90
20160101,금,여,40대,서울특별시,송파구,중국집,118
20160101,금,남,10대,서울특별시,송파구,중국집,7
20160101,금,남,60대이상,서울특별시,송파구,중국집,46
20160101,금,여,10대,서울특별시,송파구,중국집,12
20160101,금,여,60대이상,서울특별시,송파구,중국집,33
20160101,금,여,50대,서울특별시,송파구,중국집,69
20160101,금,여,10대,서울특별시,양천구,중국집,8
20160101,금,여,60대이상,서울특별시,양천구,중국집,14
20160101,금,여,50대,서울특별시,양천구,중국집,32
20160101,금,남,20대,서울특별시,양천구,중국집,56
20160101,금,남,10대,서울특별시,양천구,중국집,9
20160101,금,여,20대,서울특별시,양천구,중국집,22
20160101,금,남,60대이상,서울특별시,양천구,중국집,11
20160101,금,남,40대,서울특별시,양천구,중국집,53
20160101,금,여,40대,서울특별시,양천구,중국집,64
20160101,금,남,30대,서울특별시,양천구,중국집,63
20160101,금,여,30대,서울특별시,양천구,중국집,63
20160101,금,남,50대,서울특별시,양천구,중국집,36
20160101,금,남,60대이상,서울특별시,영등포구,중국집,14
20160101,금,남,10대,서울특별시,영등포구,중국집,7
20160101,금,여,50대,서울특별시,영등포구,중국집,19
20160101,금,남,20대,서울특별시,영등포구,중국집,21
20160101,금,여,60대이상,서울특별시,영등포구,중국집,14
20160101,금,여,20대,서울특별시,영등포구,중국집,15
20160101,금,여,10대,서울특별시,영등포구,중국집,6
20160101,금,남,40대,서울특별시,영등포구,중국집,43
20160101,금,여,40대,서울특별시,영등포구,중국집,37
20160101,금,남,30대,서울특별시,영등포구,중국집,41
20160101,금,여,30대,서울특별시,영등포구,중국집,53
20160101,금,남,50대,서울특별시,영등포구,중국집,30
20160101,금,여,20대,서울특별시,용산구,중국집,28
20160101,금,여,60대이상,서울특별시,용산구,중국집,25
20160101,금,여,30대,서울특별시,용산구,중국집,45
20160101,금,남,50대,서울특별시,용산구,중국집,26
20160101,금,남,10대,서울특별시,용산구,중국집,9
20160101,금,여,50대,서울특별시,용산구,중국집,32
20160101,금,남,60대이상,서울특별시,용산구,중국집,21
20160101,금,남,30대,서울특별시,용산구,중국집,103
20160101,금,여,40대,서울특별시,용산구,중국집,56
20160101,금,남,40대,서울특별시,용산구,중국집,58
20160101,금,남,20대,서울특별시,용산구,중국집,31
20160101,금,여,60대이상,서울특별시,은평구,중국집,24
20160101,금,여,10대,서울특별시,은평구,중국집,6
20160101,금,남,40대,서울특별시,은평구,중국집,79
20160101,금,남,30대,서울특별시,은평구,중국집,120
20160101,금,남,60대이상,서울특별시,은평구,중국집,36
20160101,금,여,30대,서울특별시,은평구,중국집,77
20160101,금,남,10대,서울특별시,은평구,중국집,18
20160101,금,여,50대,서울특별시,은평구,중국집,21
20160101,금,남,50대,서울특별시,은평구,중국집,40
20160101,금,남,20대,서울특별시,은평구,중국집,33
20160101,금,여,20대,서울특별시,은평구,중국집,47
20160101,금,여,40대,서울특별시,은평구,중국집,57
20160101,금,남,10대,서울특별시,종로구,중국집,8
20160101,금,남,60대이상,서울특별시,종로구,중국집,16
20160101,금,남,20대,서울특별시,종로구,중국집,34
20160101,금,여,50대,서울특별시,종로구,중국집,16
20160101,금,여,10대,서울특별시,종로구,중국집,6
20160101,금,남,50대,서울특별시,종로구,중국집,23
20160101,금,여,60대이상,서울특별시,종로구,중국집,12
20160101,금,남,30대,서울특별시,종로구,중국집,47
20160101,금,여,30대,서울특별시,종로구,중국집,28
20160101,금,남,40대,서울특별시,종로구,중국집,36
20160101,금,여,40대,서울특별시,종로구,중국집,37
20160101,금,여,20대,서울특별시,종로구,중국집,20
20160101,금,여,10대,서울특별시,중구,중국집,5
20160101,금,여,60대이상,서울특별시,중구,중국집,18
20160101,금,남,30대,서울특별시,중구,중국집,108
20160101,금,남,40대,서울특별시,중구,중국집,71
20160101,금,남,10대,서울특별시,중구,중국집,6
20160101,금,여,40대,서울특별시,중구,중국집,44
20160101,금,남,60대이상,서울특별시,중구,중국집,25
20160101,금,남,20대,서울특별시,중구,중국집,72
20160101,금,여,20대,서울특별시,중구,중국집,53
20160101,금,여,50대,서울특별시,중구,중국집,36
20160101,금,남,50대,서울특별시,중구,중국집,32
20160101,금,여,30대,서울특별시,중구,중국집,64
20160101,금,남,60대이상,서울특별시,중랑구,중국집,19
20160101,금,남,10대,서울특별시,중랑구,중국집,5
20160101,금,여,20대,서울특별시,중랑구,중국집,26
20160101,금,남,50대,서울특별시,중랑구,중국집,37
20160101,금,여,60대이상,서울특별시,중랑구,중국집,18
20160101,금,여,50대,서울특별시,중랑구,중국집,40
20160101,금,여,10대,서울특별시,중랑구,중국집,6
20160101,금,여,30대,서울특별시,중랑구,중국집,52
20160101,금,남,30대,서울특별시,중랑구,중국집,71
20160101,금,여,40대,서울특별시,중랑구,중국집,45
20160101,금,남,40대,서울특별시,중랑구,중국집,58
20160101,금,남,20대,서울특별시,중랑구,중국집,59
20160102,토,남,10대,서울특별시,강남구,중국집,26
20160102,토,남,60대이상,서울특별시,강남구,중국집,46
20160102,토,남,50대,서울특별시,강남구,중국집,126
20160102,토,여,20대,서울특별시,강남구,중국집,93
20160102,토,여,10대,서울특별시,강남구,중국집,6
20160102,토,남,20대,서울특별시,강남구,중국집,118
20160102,토,여,60대이상,서울특별시,강남구,중국집,57
20160102,토,여,40대,서울특별시,강남구,중국집,204
20160102,토,남,40대,서울특별시,강남구,중국집,213
20160102,토,여,30대,서울특별시,강남구,중국집,182
20160102,토,남,30대,서울특별시,강남구,중국집,249
20160102,토,여,50대,서울특별시,강남구,중국집,98
20160102,토,여,60대이상,서울특별시,강동구,중국집,24
20160102,토,여,10대,서울특별시,강동구,중국집,10
20160102,토,남,20대,서울특별시,강동구,중국집,57
20160102,토,여,50대,서울특별시,강동구,중국집,48
20160102,토,남,60대이상,서울특별시,강동구,중국집,31
20160102,토,남,50대,서울특별시,강동구,중국집,57
20160102,토,남,10대,서울특별시,강동구,중국집,22
20160102,토,남,30대,서울특별시,강동구,중국집,113
20160102,토,여,30대,서울특별시,강동구,중국집,106
20160102,토,남,40대,서울특별시,강동구,중국집,109
20160102,토,여,40대,서울특별시,강동구,중국집,87
20160102,토,여,20대,서울특별시,강동구,중국집,39
20160102,토,남,60대이상,서울특별시,강북구,중국집,30
20160102,토,남,10대,서울특별시,강북구,중국집,8
20160102,토,여,20대,서울특별시,강북구,중국집,40
20160102,토,남,50대,서울특별시,강북구,중국집,39
20160102,토,여,60대이상,서울특별시,강북구,중국집,26
20160102,토,여,50대,서울특별시,강북구,중국집,33
20160102,토,여,10대,서울특별시,강북구,중국집,6
20160102,토,여,30대,서울특별시,강북구,중국집,55
20160102,토,남,30대,서울특별시,강북구,중국집,119
20160102,토,여,40대,서울특별시,강북구,중국집,100
20160102,토,남,40대,서울특별시,강북구,중국집,79
20160102,토,남,20대,서울특별시,강북구,중국집,51
20160102,토,남,10대,서울특별시,강서구,중국집,17
20160102,토,남,60대이상,서울특별시,강서구,중국집,43
20160102,토,남,40대,서울특별시,강서구,중국집,126
20160102,토,남,30대,서울특별시,강서구,중국집,181
20160102,토,여,10대,서울특별시,강서구,중국집,11
20160102,토,여,30대,서울특별시,강서구,중국집,121
20160102,토,여,60대이상,서울특별시,강서구,중국집,38
20160102,토,여,50대,서울특별시,강서구,중국집,72
20160102,토,남,50대,서울특별시,강서구,중국집,80
20160102,토,남,20대,서울특별시,강서구,중국집,76
20160102,토,여,20대,서울특별시,강서구,중국집,64
20160102,토,여,40대,서울특별시,강서구,중국집,131
20160102,토,여,10대,서울특별시,관악구,중국집,8
20160102,토,여,60대이상,서울특별시,관악구,중국집,35
20160102,토,여,40대,서울특별시,관악구,중국집,91
20160102,토,여,30대,서울특별시,관악구,중국집,104
20160102,토,남,10대,서울특별시,관악구,중국집,13
20160102,토,남,30대,서울특별시,관악구,중국집,206
20160102,토,남,60대이상,서울특별시,관악구,중국집,30
20160102,토,남,50대,서울특별시,관악구,중국집,56
20160102,토,여,50대,서울특별시,관악구,중국집,50
20160102,토,여,20대,서울특별시,관악구,중국집,50
20160102,토,남,20대,서울특별시,관악구,중국집,128
20160102,토,남,40대,서울특별시,관악구,중국집,111
20160102,토,여,60대이상,서울특별시,광진구,중국집,27
20160102,토,여,10대,서울특별시,광진구,중국집,7
20160102,토,남,20대,서울특별시,광진구,중국집,49
20160102,토,여,50대,서울특별시,광진구,중국집,23
20160102,토,남,60대이상,서울특별시,광진구,중국집,16
20160102,토,남,50대,서울특별시,광진구,중국집,43
20160102,토,남,10대,서울특별시,광진구,중국집,16
20160102,토,남,30대,서울특별시,광진구,중국집,87
20160102,토,여,30대,서울특별시,광진구,중국집,67
20160102,토,남,40대,서울특별시,광진구,중국집,68
20160102,토,여,40대,서울특별시,광진구,중국집,53
20160102,토,여,20대,서울특별시,광진구,중국집,27
20160102,토,남,10대,서울특별시,구로구,중국집,14
20160102,토,남,60대이상,서울특별시,구로구,중국집,26
20160102,토,남,40대,서울특별시,구로구,중국집,75
20160102,토,남,30대,서울특별시,구로구,중국집,93
20160102,토,여,10대,서울특별시,구로구,중국집,6
20160102,토,여,30대,서울특별시,구로구,중국집,55
20160102,토,여,60대이상,서울특별시,구로구,중국집,20
20160102,토,여,50대,서울특별시,구로구,중국집,32
20160102,토,남,50대,서울특별시,구로구,중국집,46
20160102,토,남,20대,서울특별시,구로구,중국집,49
20160102,토,여,20대,서울특별시,구로구,중국집,40
20160102,토,여,40대,서울특별시,구로구,중국집,67
20160102,토,여,10대,서울특별시,금천구,중국집,5
20160102,토,여,60대이상,서울특별시,금천구,중국집,6
20160102,토,여,40대,서울특별시,금천구,중국집,30
20160102,토,여,30대,서울특별시,금천구,중국집,34
20160102,토,남,10대,서울특별시,금천구,중국집,5
20160102,토,남,30대,서울특별시,금천구,중국집,49
20160102,토,남,60대이상,서울특별시,금천구,중국집,19
20160102,토,남,50대,서울특별시,금천구,중국집,19
20160102,토,여,50대,서울특별시,금천구,중국집,13
20160102,토,여,20대,서울특별시,금천구,중국집,11
20160102,토,남,20대,서울특별시,금천구,중국집,22
20160102,토,남,40대,서울특별시,금천구,중국집,47
20160102,토,남,60대이상,서울특별시,노원구,중국집,24
20160102,토,남,10대,서울특별시,노원구,중국집,13
20160102,토,여,50대,서울특별시,노원구,중국집,36
20160102,토,남,20대,서울특별시,노원구,중국집,39
20160102,토,여,60대이상,서울특별시,노원구,중국집,15
20160102,토,여,20대,서울특별시,노원구,중국집,32
20160102,토,여,10대,서울특별시,노원구,중국집,6
20160102,토,남,40대,서울특별시,노원구,중국집,80
20160102,토,여,40대,서울특별시,노원구,중국집,83
20160102,토,남,30대,서울특별시,노원구,중국집,83
20160102,토,여,30대,서울특별시,노원구,중국집,78
20160102,토,남,50대,서울특별시,노원구,중국집,41
20160102,토,여,30대,서울특별시,도봉구,중국집,34
20160102,토,남,30대,서울특별시,도봉구,중국집,38
20160102,토,여,50대,서울특별시,도봉구,중국집,24
20160102,토,남,20대,서울특별시,도봉구,중국집,41
20160102,토,여,40대,서울특별시,도봉구,중국집,42
20160102,토,여,20대,서울특별시,도봉구,중국집,28
20160102,토,남,40대,서울특별시,도봉구,중국집,31
20160102,토,남,60대이상,서울특별시,도봉구,중국집,13
20160102,토,남,10대,서울특별시,도봉구,중국집,54
20160102,토,여,60대이상,서울특별시,도봉구,중국집,16
20160102,토,여,10대,서울특별시,도봉구,중국집,42
20160102,토,남,50대,서울특별시,도봉구,중국집,28
20160102,토,여,60대이상,서울특별시,동대문구,중국집,35
20160102,토,여,10대,서울특별시,동대문구,중국집,8
20160102,토,남,40대,서울특별시,동대문구,중국집,121
20160102,토,남,30대,서울특별시,동대문구,중국집,154
20160102,토,남,60대이상,서울특별시,동대문구,중국집,49
20160102,토,여,30대,서울특별시,동대문구,중국집,96
20160102,토,남,10대,서울특별시,동대문구,중국집,17
20160102,토,여,50대,서울특별시,동대문구,중국집,47
20160102,토,남,50대,서울특별시,동대문구,중국집,77
20160102,토,남,20대,서울특별시,동대문구,중국집,128
20160102,토,여,20대,서울특별시,동대문구,중국집,44
20160102,토,여,40대,서울특별시,동대문구,중국집,101
20160102,토,여,50대,서울특별시,동작구,중국집,35
20160102,토,남,50대,서울특별시,동작구,중국집,31
20160102,토,여,30대,서울특별시,동작구,중국집,84
20160102,토,여,40대,서울특별시,동작구,중국집,56
20160102,토,남,20대,서울특별시,동작구,중국집,72
20160102,토,남,40대,서울특별시,동작구,중국집,82
20160102,토,여,20대,서울특별시,동작구,중국집,27
20160102,토,여,60대이상,서울특별시,동작구,중국집,14
20160102,토,여,10대,서울특별시,동작구,중국집,5
20160102,토,남,60대이상,서울특별시,동작구,중국집,25
20160102,토,남,10대,서울특별시,동작구,중국집,6
20160102,토,남,30대,서울특별시,동작구,중국집,90
20160102,토,여,10대,서울특별시,마포구,중국집,10
20160102,토,여,60대이상,서울특별시,마포구,중국집,14
20160102,토,여,50대,서울특별시,마포구,중국집,33
20160102,토,남,20대,서울특별시,마포구,중국집,77
20160102,토,남,10대,서울특별시,마포구,중국집,7
20160102,토,여,20대,서울특별시,마포구,중국집,52
20160102,토,남,60대이상,서울특별시,마포구,중국집,23
20160102,토,남,40대,서울특별시,마포구,중국집,81
20160102,토,여,40대,서울특별시,마포구,중국집,78
20160102,토,남,30대,서울특별시,마포구,중국집,95
20160102,토,여,30대,서울특별시,마포구,중국집,78
20160102,토,남,50대,서울특별시,마포구,중국집,55
20160102,토,남,60대이상,서울특별시,서대문구,중국집,32
20160102,토,남,10대,서울특별시,서대문구,중국집,10
20160102,토,여,50대,서울특별시,서대문구,중국집,43
20160102,토,남,20대,서울특별시,서대문구,중국집,87
20160102,토,여,60대이상,서울특별시,서대문구,중국집,27
20160102,토,여,20대,서울특별시,서대문구,중국집,54
20160102,토,여,10대,서울특별시,서대문구,중국집,5
20160102,토,남,40대,서울특별시,서대문구,중국집,68
20160102,토,여,40대,서울특별시,서대문구,중국집,68
20160102,토,남,30대,서울특별시,서대문구,중국집,106
20160102,토,여,30대,서울특별시,서대문구,중국집,74
20160102,토,남,50대,서울특별시,서대문구,중국집,45
20160102,토,여,60대이상,서울특별시,서초구,중국집,28
20160102,토,여,10대,서울특별시,서초구,중국집,8
20160102,토,남,20대,서울특별시,서초구,중국집,68
20160102,토,여,50대,서울특별시,서초구,중국집,52
20160102,토,남,60대이상,서울특별시,서초구,중국집,47
20160102,토,남,50대,서울특별시,서초구,중국집,64
20160102,토,남,10대,서울특별시,서초구,중국집,14
20160102,토,남,30대,서울특별시,서초구,중국집,129
20160102,토,여,30대,서울특별시,서초구,중국집,100
20160102,토,남,40대,서울특별시,서초구,중국집,128
20160102,토,여,40대,서울특별시,서초구,중국집,101
20160102,토,여,20대,서울특별시,서초구,중국집,57
20160102,토,여,50대,서울특별시,성동구,중국집,8
20160102,토,남,50대,서울특별시,성동구,중국집,16
20160102,토,여,30대,서울특별시,성동구,중국집,42
20160102,토,여,40대,서울특별시,성동구,중국집,16
20160102,토,남,20대,서울특별시,성동구,중국집,17
20160102,토,남,40대,서울특별시,성동구,중국집,33
20160102,토,여,20대,서울특별시,성동구,중국집,12
20160102,토,여,60대이상,서울특별시,성동구,중국집,9
20160102,토,여,10대,서울특별시,성동구,중국집,5
20160102,토,남,60대이상,서울특별시,성동구,중국집,13
20160102,토,남,10대,서울특별시,성동구,중국집,5
20160102,토,남,30대,서울특별시,성동구,중국집,52
20160102,토,여,60대이상,서울특별시,성북구,중국집,18
20160102,토,여,10대,서울특별시,성북구,중국집,8
20160102,토,여,30대,서울특별시,성북구,중국집,50
20160102,토,여,40대,서울특별시,성북구,중국집,50
20160102,토,남,60대이상,서울특별시,성북구,중국집,27
20160102,토,남,40대,서울특별시,성북구,중국집,50
20160102,토,남,10대,서울특별시,성북구,중국집,6
20160102,토,여,20대,서울특별시,성북구,중국집,24
20160102,토,남,20대,서울특별시,성북구,중국집,43
20160102,토,남,50대,서울특별시,성북구,중국집,28
20160102,토,여,50대,서울특별시,성북구,중국집,21
20160102,토,남,30대,서울특별시,성북구,중국집,57
20160102,토,여,10대,서울특별시,송파구,중국집,7
20160102,토,여,60대이상,서울특별시,송파구,중국집,38
20160102,토,남,30대,서울특별시,송파구,중국집,183
20160102,토,남,40대,서울특별시,송파구,중국집,157
20160102,토,남,10대,서울특별시,송파구,중국집,26
20160102,토,여,40대,서울특별시,송파구,중국집,128
